Fecha,Importe,Categoria
2022-09-22,-9.1,transporte
2019-08-21,-30.31,compras
2023-07-15,-19.94,comida
2022-05-20,-405.49,prestamo
2019-09-16,-9.42,ocio
2024-10-19,-1.94,comida
2023-06-28,-3.82,tecnologia
2022-05-15,-66.07,suscripcion
2023-01-11,-571.78,movimiento
2024-10-19,-243.65,seguros
2024-09-13,-12.91,ocio
2023-04-11,-10.45,viajes
2022-02-04,-591.34,prestamo
2021-10-17,-8.4,movimiento
2023-09-10,-55.75,impuestos
2020-07-24,-2.95,viajes
2021-10-07,-2.46,bizum
2022-10-20,-4.12,comida
2024-05-23,-16.28,servicios
2021-06-11,-6.77,tecnologia
2023-03-11,-5.82,amazon
2019-10-18,-20.1,servicios
2020-04-18,-7.94,salud
2023-02-08,-8.96,comida_fuera
2023-01-24,-342.28,otros
2023-08-05,-383.81,deporte
2023-10-12,-6.32,viajes
2021-05-08,-11.08,servicios
2019-11-23,-15.7,servicios
2022-01-07,-3.19,salud
2021-03-14,-8.17,viajes
2025-01-23,-15.97,comida_fuera
2024-12-27,2.78,viajes
2019-12-13,-102.49,impuestos
2023-03-23,-5.81,salud
2023-04-11,2.91,tecnologia
2024-05-06,5.44,transporte
2019-05-31,-11.43,compras
2021-12-05,-3.24,otros
2023-01-19,-84.03,compras
2019-08-30,-1.43,transporte
2023-11-12,-25.78,otros
2021-08-21,-11.42,mascota
2023-09-10,2.38,transporte
2024-08-14,-0.95,ocio
2022-06-29,-149.78,impuestos
2024-09-16,-6.29,comida_fuera
2023-06-26,-8.58,suscripcion
2024-05-30,-1.28,tecnologia
2023-07-28,-87.59,movimiento
2020-12-10,-685.68,prestamo
2023-05-19,-12.16,suscripcion
2024-03-27,-1.79,comida_fuera
2024-01-09,-2.98,comida
2022-06-02,-748.84,vivienda
2024-05-08,-32.72,suscripcion
2019-11-25,-12.96,movimiento
2024-03-05,-99.49,impuestos
2021-08-04,-12.23,comida_fuera
2023-09-22,-11.39,compras
2022-05-22,-2.24,compras
2022-02-14,-1.29,otros
2024-08-07,-9.58,amazon
2024-09-19,-16.62,comida
2024-06-28,-39.8,tecnologia
2025-02-22,-39.95,bizum
2021-07-02,-99.13,bizum
2020-11-27,-6.15,otros
2023-03-02,-36.48,transporte
2024-09-14,-47.39,servicios
2023-11-08,0.14,tecnologia
2023-01-22,-271.4,transporte
2024-02-29,-46.31,movimiento
2019-10-01,-372.66,tecnologia
2019-11-15,-9.54,comida
2022-08-21,-3.15,salud
2024-01-21,-6.92,comida_fuera
2024-06-09,-6.53,amazon
2024-10-04,76.04,ingresos
2019-08-14,-10.16,ocio
2023-08-22,-100.78,otros
2024-06-29,-1.0,compras
2024-05-16,-2.4,transporte
2019-09-12,-3.93,transporte
2022-08-30,-0.88,transporte
2019-12-26,-16.66,comida
2020-06-14,-9.16,otros
2022-12-05,-314.57,vivienda
2024-10-20,1.6,viajes
2023-08-12,4.22,transporte
2022-02-25,924.64,ingresos
2021-06-04,-382.56,vivienda
2021-10-02,-515.24,prestamo
2022-01-11,-4.21,compras
2022-11-12,-0.14,comida
2021-05-06,0.86,movimiento
2022-04-07,-10.32,comida_fuera
2020-11-14,-0.07,viajes
2022-09-19,386.35,ingresos
2019-11-20,-32.38,compras
2022-07-31,-5.21,servicios
2019-09-25,-15.34,ocio
2023-06-03,6.89,bizum
2024-07-07,-705.0,vivienda
2024-10-04,58.57,ingresos
2023-09-23,-6.49,deporte
2022-06-07,-978.42,otros
2021-08-05,-23.32,otros
2022-05-28,-1622.0,movimiento
2019-10-02,-85.43,amazon
2020-01-16,-439.74,movimiento
2019-05-31,0.14,mascota
2024-09-26,103.6,ingresos
2022-12-15,-109.7,impuestos
2022-05-16,-600.43,prestamo
2024-04-29,-175.05,seguros
2020-07-24,-552.78,vivienda
2024-03-03,-10.58,ocio
2023-08-07,-10.38,amazon
2021-04-07,-799.64,movimiento
2022-05-22,-846.25,vivienda
2023-07-21,-623.46,vivienda
2024-05-08,-579.98,vivienda
2020-06-04,-10.28,salud
2022-06-27,5.09,compras
2022-02-13,6.13,otros
2024-05-09,-25.37,comida
2022-06-08,-45.86,bizum
2024-01-06,-6.18,suscripcion
2024-02-11,-6.99,comida_fuera
2023-02-04,-15.37,otros
2020-09-27,0.55,suscripcion
2020-05-17,-6.81,salud
2024-10-05,2.3,tecnologia
2022-12-11,-2.84,salud
2024-08-01,21.7,ingresos
2021-01-06,-3.29,comida_fuera
2020-08-21,-470.47,vivienda
2019-11-21,-9.11,comida_fuera
2025-02-28,-10.6,ocio
2023-09-20,-648.56,vivienda
2021-11-27,-0.51,comida
2020-07-13,-189.3,tecnologi­a
2023-04-24,-0.37,comida
2023-11-25,0.67,tecnologia
2025-01-11,-1.81,suscripcion
2023-08-12,-0.98,comida
2024-05-24,-36.8,tecnologia
2024-09-09,-35.38,bizum
2023-02-14,-293.36,comida
2023-04-11,-11.5,suscripcion
2020-11-19,-10.24,comida
2022-10-14,5.71,viajes
2022-07-27,-2.56,viajes
2020-09-20,-5.32,bizum
2022-11-01,-55.88,servicios
2022-12-06,-38.94,comida_fuera
2020-05-02,-51.3,movimiento
2024-06-22,-78.36,impuestos
2021-10-03,-7.23,comida_fuera
2023-07-04,-0.25,suscripcion
2019-05-31,-17.43,suscripcion
2022-10-06,-7.65,transporte
2024-07-13,-7.11,servicios
2021-02-21,-12.5,comida_fuera
2021-08-22,1.44,salud
2022-02-01,-7.73,otros
2024-10-27,-343.03,seguros
2020-12-18,-61.1,bizum
2022-09-02,-0.13,mascota
2023-09-21,1.91,amazon
2023-06-18,-0.86,bizum
2021-03-08,-7.29,suscripcion
2019-09-28,-46.21,compras
2020-02-26,-238.05,tecnologi­a
2021-01-12,-2.15,viajes
2019-05-31,-10.17,tecnologia
2024-08-31,-0.16,tecnologia
2023-03-28,-8.98,bizum
2023-05-28,-131.8,servicios
2021-01-15,-4.26,compras
2024-09-13,-10.27,viajes
2024-08-08,-17.86,suscripcion
2022-11-04,-5.24,tecnologia
2021-08-03,-4.38,salud
2024-06-25,-9.45,suscripcion
2023-11-04,-1.48,transporte
2022-05-26,-2.19,comida_fuera
2024-02-11,-0.8,tecnologia
2023-12-03,55.22,ingresos
2019-05-31,-26.75,servicios
2022-03-08,-567.7,otros
2019-06-05,-20.1,compras
2024-03-04,-7.67,suscripcion
2024-01-30,-101.01,impuestos
2023-06-12,-411.58,movimiento
2024-06-10,816.5,ingresos
2021-11-08,-11.52,comida_fuera
2021-08-13,-71.51,bizum
2024-11-19,-17.02,transporte
2019-12-19,-35.53,movimiento
2023-05-02,-252.51,movimiento
2019-06-18,-14.23,ocio
2021-11-17,-30.7,otros
2024-08-15,-443.74,seguros
2022-03-21,2.63,compras
2021-06-18,1333.76,ingresos
2019-05-31,-39.55,movimiento
2020-02-01,-9.8,ocio
2024-05-29,-1.04,comida
2024-11-05,-7.73,comida
2021-03-11,-3.44,transporte
2022-05-18,-14.34,viajes
2025-02-28,96.73,ingresos
2023-06-14,1089.78,ingresos
2022-07-18,-1.28,transporte
2024-09-16,-9.4,viajes
2024-08-21,3.22,transporte
2023-03-14,-7.41,tecnologia
2024-01-15,8.74,tecnologia
2024-05-18,-105.98,comida_fuera
2020-10-15,-37.28,comida_fuera
2022-02-03,-71.19,servicios
2023-02-26,-0.91,bizum
2024-06-10,-37.2,transporte
2022-06-27,-26.19,mascota
2022-11-27,91.2,ingresos
2022-03-09,-132.91,impuestos
2020-01-05,-113.57,impuestos
2024-10-06,0.71,transporte
2020-05-02,-8.21,compras
2024-09-10,-16.61,suscripcion
2022-12-23,-484.92,otros
2024-11-06,-1.09,comida
2023-07-10,-5.26,comida_fuera
2024-02-15,-6.29,ocio
2025-02-26,-8.26,comida_fuera
2024-03-25,-36.06,bizum
2023-01-28,-12.66,viajes
2024-04-20,-1.9,transporte
2021-03-16,-449.43,movimiento
2023-08-09,-68.03,servicios
2025-01-23,-9.52,suscripcion
2019-12-12,-11.75,ocio
2023-03-04,-6.23,amazon
2023-10-10,174.84,ingresos
2024-03-22,-20.31,transporte
2023-09-20,-654.4,prestamo
2024-03-02,151.62,ingresos
2022-12-01,-251.26,bizum
2021-06-23,-23.64,impuestos
2021-10-29,-646.15,vivienda
2019-05-31,-11.96,comida_fuera
2022-06-11,-157.47,movimiento
2024-11-05,1.5,transporte
2021-07-09,-11.4,suscripcion
2019-11-02,-16.47,comida_fuera
2023-01-26,-14.49,prestamo
2019-11-14,-14.12,ocio
2024-12-18,-5.35,salud
2024-08-24,-11.75,bizum
2024-04-09,-5.21,compras
2024-06-15,-2.28,deporte
2019-07-31,-56.6,transporte
2023-03-03,27.64,mascota
2024-05-03,-4.91,amazon
2020-04-04,-10.2,comida_fuera
2023-04-07,-11.64,tecnologia
2021-02-13,-8.78,comida
2023-01-24,-592.96,prestamo
2024-05-21,0.46,mascota
2023-04-20,-4.38,salud
2024-07-30,-9.97,ocio
2024-08-21,31.63,amazon
2024-02-27,-4.31,comida
2021-03-17,-9.42,suscripcion
2020-11-30,-16.73,servicios
2024-10-05,27.41,mascota
2019-05-31,-74.79,impuestos
2024-05-18,-13.95,ocio
2024-07-18,-677.44,vivienda
2023-07-14,-15.53,comida_fuera
2023-02-10,-27.05,compras
2022-06-17,-8.61,comida
2019-12-26,-3.87,otros
2020-09-19,-5.61,tecnologia
2025-01-16,0.16,comida
2023-12-15,-129.9,impuestos
2024-08-03,-10.9,compras
2024-08-13,-13.63,suscripcion
2023-03-08,-7.91,bizum
2024-10-28,-10.07,tecnologia
2020-03-15,-195.69,tecnologi­a
2021-04-19,-594.29,prestamo
2023-10-29,-2.25,mascota
2020-11-01,-14.55,suscripcion
2024-04-19,-4.72,tecnologia
2024-10-17,4.45,tecnologia
2023-05-21,-366.28,prestamo
2022-08-11,-7.26,viajes
2020-07-08,-0.71,transporte
2024-11-08,-12.38,salud
2024-11-28,-32.97,comida
2024-05-15,-9.36,ocio
2020-09-07,-7.1,salud
2021-02-24,-394.74,bizum
2024-08-01,-4.7,amazon
2022-03-22,-440.48,prestamo
2024-12-22,-21.28,bizum
2023-03-25,-9.71,amazon
2024-04-20,-220.74,seguros
2020-12-13,841.88,ingresos
2023-03-12,-64.19,servicios
2024-02-26,-160.82,impuestos
2021-11-22,4.1,salud
2022-07-02,-2.24,amazon
2024-08-04,-7.66,viajes
2021-11-09,-1.41,tecnologia
2023-09-07,3.08,comida_fuera
2024-02-22,-22.64,mascota
2024-06-25,-7.86,bizum
2024-11-04,-43.29,mascota
2022-08-29,-2.07,amazon
2023-06-04,-2.01,viajes
2019-09-22,-13.08,ocio
2023-09-15,-36.12,mascota
2023-04-22,-4.73,bizum
2022-01-02,-82.61,movimiento
2024-09-06,-8.02,bizum
2024-10-18,-7.63,suscripcion
2021-10-24,8.61,ingresos
2021-04-30,-7.2,comida_fuera
2023-04-13,174.34,seguros
2023-06-02,-19.45,viajes
2022-05-06,-0.62,comida
2023-07-04,-4.48,amazon
2023-03-12,140.31,ingresos
2024-06-19,-40.69,transporte
2019-07-08,-19.02,amazon
2023-03-12,3.31,tecnologia
2022-05-02,-7.36,viajes
2021-05-09,-1.0,compras
2024-08-05,-15.11,comida
2021-06-04,-4.74,comida_fuera
2023-05-19,-26.76,tecnologia
2024-09-24,-8.65,tecnologia
2021-01-26,-4.54,salud
2023-05-05,-5.16,compras
2023-07-11,-5.0,deporte
2023-12-31,-43.46,comida
2023-08-31,-10.15,ocio
2022-10-30,-228.21,seguros
2024-07-20,-17.72,comida_fuera
2023-01-05,-52.99,servicios
2022-03-04,-7.59,comida
2024-10-13,-2.95,bizum
2022-10-12,-6.7,amazon
2022-01-05,-80.17,impuestos
2024-01-17,1.85,salud
2024-09-22,-2.83,amazon
2022-07-06,3.7,tecnologia
2021-10-05,-765.17,vivienda
2020-09-17,-8.22,otros
2023-12-23,-48.34,mascota
2024-02-18,-2.93,seguros
2023-07-11,0.92,compras
2024-04-16,1.14,transporte
2025-01-20,65.8,ingresos
2023-01-06,-4.31,comida_fuera
2019-09-10,-5.04,comida
2023-01-22,-706.87,vivienda
2024-05-19,-8.07,comida
2021-11-25,389.99,ingresos
2019-11-06,-9.42,comida
2023-08-27,-137.74,movimiento
2022-01-09,102.26,ingresos
2024-04-12,-1.44,salud
2024-04-01,-16.59,comida_fuera
2024-08-31,-22.77,transporte
2022-03-18,-509.32,otros
2021-03-11,-10.53,comida_fuera
2021-06-27,-15.2,viajes
2024-08-10,-11.06,ocio
2024-06-18,6.03,viajes
2020-05-21,-8.92,otros
2023-12-12,-14.72,comida_fuera
2023-10-26,-86.33,otros
2023-07-19,23.48,bizum
2020-09-13,-7.04,salud
2022-03-23,-574.83,otros
2024-02-12,649.88,ingresos
2023-08-06,-8.87,mascota
2020-11-17,-1341.53,impuestos
2024-11-19,-24.27,servicios
2024-04-30,-551.85,impuestos
2023-01-05,-10.13,otros
2022-07-19,-561.65,prestamo
2023-09-17,-11.38,tecnologia
2023-12-05,-2.83,amazon
2024-03-12,106.4,ingresos
2021-06-23,-208.61,ingresos
2022-02-10,-39.55,bizum
2024-08-25,-10.64,transporte
2021-07-13,-420.71,impuestos
2019-11-06,-9.56,tecnologia
2019-12-04,-6.73,comida_fuera
2022-07-15,-592.07,vivienda
2024-07-11,-3.91,transporte
2024-09-17,-112.44,viajes
2023-04-29,4.29,tecnologia
2023-07-09,-0.63,comida
2023-12-21,-11.94,comida_fuera
2022-09-09,-9.79,ocio
2022-02-20,-4.33,tecnologia
2024-11-25,-3.14,servicios
2019-10-17,-70.41,comida_fuera
2024-03-03,-8.79,comida_fuera
2020-10-14,-8.39,servicios
2024-10-05,-100.6,transporte
2025-02-28,-9.73,bizum
2023-12-13,-61.23,servicios
2021-04-04,-87.79,otros
2023-10-11,-12.0,comida
2023-11-03,-92.81,servicios
2023-02-07,-343.24,otros
2022-11-03,0.28,salud
2025-02-16,-24.77,viajes
2019-05-31,-7.33,compras
2020-10-19,-19.85,comida
2023-09-01,-18.83,vivienda
2023-09-06,2.88,tecnologia
2023-05-30,-816.45,vivienda
2022-01-01,-396.41,viajes
2021-03-16,-46.79,impuestos
2021-12-15,-7.13,tecnologia
2020-01-26,-21.22,comida_fuera
2021-03-28,-3.48,otros
2024-08-04,-3.11,compras
2020-01-20,-112.25,servicios
2024-10-31,0.46,otros
2023-01-08,-0.81,tecnologia
2023-01-14,-153.53,otros
2020-09-25,-225.25,servicios
2023-12-03,-6.05,viajes
2019-11-15,-11.29,comida_fuera
2019-05-31,-9.2,compras
2019-09-16,-9.17,ocio
2021-02-18,-6.61,viajes
2019-12-28,-19.83,suscripcion
2022-08-23,-12.7,suscripcion
2024-05-31,-6.67,comida_fuera
2020-06-08,-6.62,comida_fuera
2020-08-02,-5.57,comida_fuera
2023-06-19,-18.66,ocio
2024-05-20,-496.94,movimiento
2024-05-11,-48.05,comida
2023-11-16,-83.28,servicios
2023-12-30,14.99,viajes
2020-04-28,-12.5,comida
2022-09-04,-48.35,servicios
2022-09-10,-13.75,bizum
2020-06-18,19.33,ingresos
2023-04-07,0.66,comida
2021-05-23,-16.52,bizum
2021-01-16,-4.42,comida_fuera
2020-09-21,-4.24,salud
2021-05-31,-13.85,viajes
2020-05-27,-9.14,compras
2024-04-25,-10.14,viajes
2024-06-13,-39.98,servicios
2022-01-28,-8.21,transporte
2025-01-05,5.18,comida
2019-07-06,2482.01,ingresos
2019-11-26,-638.42,prestamo
2024-05-27,-23.62,suscripcion
2022-12-25,-6.93,salud
2020-10-27,-454.23,vivienda
2019-07-17,-6.65,suscripcion
2020-08-07,-31.08,amazon
2020-09-29,-584.93,prestamo
2023-10-06,-0.1,amazon
2021-11-04,-6.26,amazon
2019-06-23,-2.19,compras
2025-02-28,96.65,ingresos
2022-05-30,-4.24,salud
2021-01-23,-1.78,viajes
2024-06-08,-67.56,servicios
2025-02-28,114.6,ingresos
2023-06-02,-2.96,tecnologia
2024-11-27,137.08,ingresos
2020-03-15,-15.65,tecnologia
2021-01-06,-15.44,bizum
2021-10-09,-14.35,amazon
2022-05-07,-569.96,prestamo
2022-07-15,-50.97,servicios
2021-02-02,-611.32,prestamo
2024-05-19,-1.07,compras
2022-06-19,3.74,transporte
2024-12-14,-9.27,bizum
2022-05-07,1.14,comida
2019-12-13,-204.86,tecnologi­a
2019-10-12,-8.37,movimiento
2024-10-14,-76.71,impuestos
2024-08-20,3100.89,ingresos
2021-04-08,-10.58,ocio
2023-10-04,-8.73,comida
2022-09-19,2.17,deporte
2024-05-28,-7.44,salud
2024-06-25,-11.34,suscripcion
2023-10-29,-68.81,servicios
2020-01-25,-317.99,servicios
2022-07-17,-5.37,suscripcion
2024-04-27,-217.04,servicios
2020-09-12,-551.88,prestamo
2022-02-20,5.52,bizum
2024-05-04,-8.15,amazon
2019-11-24,-6.87,bizum
2024-06-05,-6.59,viajes
2021-07-30,-3.24,otros
2021-08-03,18.91,ingresos
2023-05-29,352.64,ingresos
2022-06-11,-11.62,amazon
2022-07-08,-259.05,otros
2023-01-24,-131.97,impuestos
2024-08-04,33.8,ingresos
2023-07-20,-653.14,vivienda
2020-12-12,-810.34,vivienda
2019-05-31,-9.17,suscripcion
2019-10-20,-112.33,viajes
2022-11-13,1.8,viajes
2023-03-06,-174.77,prestamo
2024-03-10,-5.27,suscripcion
2023-01-26,-10.69,amazon
2020-05-09,-16.37,comida
2022-07-25,82.88,ingresos
2023-05-06,-17.97,impuestos
2020-12-29,-22.36,movimiento
2024-02-16,-6.82,otros
2022-05-03,-691.9,prestamo
2019-05-31,-18.17,ocio
2023-04-22,-28.26,transporte
2020-11-10,-786.99,movimiento
2020-03-15,-612.16,prestamo
2024-12-08,-5.28,suscripcion
2023-06-25,0.08,deporte
2022-11-20,-7.51,amazon
2023-07-25,-2.73,ocio
2023-09-09,-66.29,movimiento
2020-12-21,-78.24,prestamo
2022-09-26,-1.56,tecnologia
2023-05-21,-34.74,comida
2022-11-13,-5.87,comida
2020-03-20,-7.87,otros
2022-07-20,-0.43,viajes
2022-09-02,-788.92,prestamo
2022-10-24,118.27,ingresos
2021-09-27,-11.08,otros
2019-09-04,-28.82,transporte
2021-01-08,-7.88,amazon
2022-04-05,-8.17,amazon
2023-10-20,1.32,mascota
2021-03-22,-1.2,servicios
2024-04-16,-289.0,transporte
2022-07-28,-22.48,vivienda
2024-12-17,-9.34,suscripcion
2023-03-14,259.88,seguros
2023-03-18,-6.74,salud
2022-07-28,-243.31,servicios
2024-03-18,-1111.68,mascota
2020-01-21,-3.46,suscripcion
2021-07-13,-21.59,transporte
2024-08-22,-3.95,seguros
2021-09-06,-2.38,comida_fuera
2024-03-12,2685.91,ingresos
2023-12-11,-7.21,comida
2021-12-10,-617.19,vivienda
2022-12-12,-150.49,movimiento
2023-12-09,-1.7,comida_fuera
2024-09-23,-36.25,bizum
2024-07-12,20.14,ingresos
2022-06-11,-104.24,impuestos
2019-06-29,-17.0,suscripcion
2021-08-08,1.77,transporte
2022-03-11,1.65,comida
2023-03-03,-10.31,bizum
2022-01-18,-7.66,suscripcion
2023-08-21,-450.31,prestamo
2021-06-02,-17.42,amazon
2024-11-02,-4.35,tecnologia
2024-04-13,-0.77,amazon
2020-06-01,-592.1,vivienda
2020-08-10,-519.63,movimiento
2024-06-23,-2.38,transporte
2023-06-16,-0.39,salud
2023-08-25,3.69,viajes
2024-10-31,-42.17,amazon
2024-01-27,-9.77,viajes
2024-02-11,-0.25,salud
2024-06-01,-24.69,bizum
2024-08-25,-17.26,transporte
2024-08-20,-7.73,otros
2021-08-20,-8.77,comida
2024-11-01,-140.08,seguros
2022-01-08,-698.77,movimiento
2021-04-23,-10.31,compras
2023-06-17,10.8,mascota
2023-11-28,1.88,tecnologia
2023-07-24,6.32,servicios
2022-07-22,-1.27,amazon
2023-05-12,-45.51,servicios
2024-07-25,-6.52,servicios
2024-03-15,146.27,ingresos
2024-06-30,-3.63,transporte
2023-04-02,-823.08,vivienda
2022-06-07,-139.16,transporte
2021-08-10,-829.57,vivienda
2019-10-11,-184.82,tecnologi­a
2024-05-11,-589.65,seguros
2020-06-07,-16.37,ingresos
2022-05-08,3.02,mascota
2024-08-06,-7.05,comida_fuera
2021-07-27,-4.46,salud
2025-02-07,-34.39,comida
2021-03-19,-689.25,vivienda
2024-07-14,-11.85,impuestos
2022-06-03,-23.14,servicios
2024-06-17,32.56,servicios
2021-03-17,-7.45,comida_fuera
2024-07-30,-2.59,otros
2021-07-26,-864.41,movimiento
2023-03-02,138.75,ingresos
2020-05-16,-2.51,otros
2021-05-20,-41.81,compras
2024-09-26,-3.27,ocio
2021-04-05,-23.4,amazon
2023-11-15,-15.48,suscripcion
2022-07-10,-838.0,vivienda
2023-02-03,-1.44,otros
2020-06-21,-10.58,comida
2023-09-28,0.02,comida
2019-11-22,-17.82,ocio
2023-12-08,-2.97,salud
2021-09-13,-644.12,movimiento
2021-09-26,1109.34,ingresos
2022-10-31,-5.04,servicios
2025-01-12,-104.42,servicios
2020-09-28,0.93,comida
2024-01-13,-19.25,bizum
2022-10-24,104.81,ingresos
2022-03-15,-27.35,comida
2022-12-17,0.74,transporte
2024-04-06,-8.98,compras
2022-11-11,-737.82,prestamo
2023-06-28,-10.59,salud
2021-02-21,-0.09,compras
2021-10-13,-2.68,comida_fuera
2022-08-15,-2.22,bizum
2023-08-13,74.48,ingresos
2024-10-22,-22.65,transporte
2022-10-17,4.85,mascota
2022-10-06,4.88,tecnologia
2022-08-03,501.84,ingresos
2024-09-06,-123.16,tecnologi­a
2023-09-02,-10.06,viajes
2023-01-30,-4.9,comida
2020-05-27,-8.41,otros
2024-01-08,-49.69,viajes
2023-10-08,-59.69,seguros
2023-11-16,-73.34,bizum
2022-03-08,-57.68,movimiento
2022-04-11,-13.89,amazon
2023-11-09,-3.19,salud
2024-03-19,-5.41,suscripcion
2024-06-26,-4.89,otros
2020-03-24,-157.61,tecnologi­a
2024-02-23,-1.09,transporte
2024-08-28,-12.41,comida_fuera
2021-07-04,-741.58,vivienda
2022-11-27,-31.52,comida
2024-09-11,-61.44,impuestos
2021-02-12,-575.1,prestamo
2019-07-11,-9.52,comida
2022-05-28,-5.67,viajes
2020-02-29,-83.83,impuestos
2024-04-10,16.75,ingresos
2022-07-24,-691.7,vivienda
2023-08-02,2.88,compras
2022-01-28,-23.34,compras
2024-04-14,-3.56,compras
2024-09-17,-8.93,servicios
2022-11-04,-12.14,suscripcion
2024-07-05,-8.59,comida
2021-09-19,-3.38,comida_fuera
2023-07-25,-4.37,bizum
2024-01-01,0.49,mascota
2024-02-04,-123.2,impuestos
2022-07-22,2.7,bizum
2024-09-06,-4.15,transporte
2021-05-20,-3.13,viajes
2024-04-02,-10.25,amazon
2024-02-21,-429.77,vivienda
2024-08-30,-2.95,comida
2025-01-01,-9.3,comida
2024-07-13,13.53,ingresos
2020-02-27,-15.36,viajes
2024-07-05,-10.03,mascota
2024-12-05,-6.46,comida
2023-10-22,-1.81,comida
2021-11-08,-645.65,vivienda
2024-07-28,-81.2,transporte
2020-03-19,2429.09,ingresos
2022-11-06,-490.44,prestamo
2023-10-15,-68.89,impuestos
2022-08-08,-5.12,transporte
2020-05-19,-22.42,transporte
2020-02-07,-42.74,compras
2025-02-28,-2.18,bizum
2023-12-07,-90.69,servicios
2021-08-20,2146.96,ingresos
2020-09-29,-11.49,ocio
2023-01-10,-4.13,comida
2021-12-29,-17.12,seguros
2020-08-21,-755.51,movimiento
2023-01-16,-99.43,ocio
2020-02-09,-21.66,comida_fuera
2022-07-29,-7.94,comida_fuera
2024-02-24,77.96,ingresos
2024-12-28,-4.79,suscripcion
2024-06-15,-3.35,bizum
2024-12-12,72.99,ingresos
2022-02-01,-134.8,servicios
2023-11-09,-17.33,compras
2022-04-10,-10.34,bizum
2022-02-12,-8.0,comida_fuera
2022-11-06,20.43,ingresos
2024-02-22,-6.75,servicios
2020-08-29,-8.79,ocio
2023-01-31,542.27,ingresos
2024-06-08,-63.16,impuestos
2022-06-04,-4.01,comida_fuera
2024-03-10,-57.9,servicios
2023-03-23,0.39,viajes
2019-07-28,-138.12,movimiento
2024-03-21,6.5,transporte
2021-07-04,-0.37,compras
2021-08-25,-717.39,prestamo
2023-11-04,-1.86,comida
2019-05-31,-9.96,salud
2024-04-19,4.87,mascota
2024-05-02,-6.5,comida
2024-08-22,-11.87,transporte
2024-05-17,-10.31,suscripcion
2024-01-09,2.3,seguros
2022-03-02,-9.82,suscripcion
2021-02-27,3.69,compras
2025-01-10,-50.27,compras
2020-11-17,-0.95,otros
2023-02-15,-36.07,comida_fuera
2019-12-18,-8.37,transporte
2022-12-25,42.91,compras
2020-10-20,-9.19,amazon
2022-09-28,-10.22,viajes
2020-02-08,-14.02,comida
2020-11-07,-50.91,servicios
2024-04-19,-6.33,comida
2021-04-08,5.18,compras
2024-04-28,-4.63,transporte
2020-01-09,-7.1,viajes
2023-10-08,-2.24,tecnologia
2022-04-30,-0.45,salud
2021-01-21,422.9,ingresos
2022-12-14,-53.47,amazon
2024-07-18,-15.37,suscripcion
2024-06-08,-9.61,ocio
2021-11-16,-6.49,amazon
2024-07-31,-4.91,comida
2021-12-22,-7.79,salud
2023-01-15,589.66,ingresos
2020-09-26,-5.19,salud
2025-02-14,-13.91,seguros
2021-10-26,-3.0,tecnologia
2023-10-25,-76.58,movimiento
2024-06-11,-8.62,ocio
2024-12-08,-9.86,comida
2025-01-07,-43.58,bizum
2019-12-11,-15.88,comida_fuera
2022-02-05,-13.77,servicios
2022-06-13,5.38,comida
2023-01-30,-10.83,amazon
2022-09-03,-5.34,salud
2020-03-23,-7.7,viajes
2023-04-18,-8.77,tecnologia
2023-03-10,-13.93,comida_fuera
2024-08-24,1.8,transporte
2023-09-03,0.12,salud
2022-12-16,-7.22,tecnologia
2024-05-18,-4.33,comida
2023-03-17,-335.12,prestamo
2023-02-26,-637.46,vivienda
2024-03-25,-17.75,compras
2020-08-13,-87.36,impuestos
2022-09-19,-7.27,otros
2022-12-22,-11.06,mascota
2019-10-08,-8.24,ocio
2025-02-24,-0.83,bizum
2021-07-07,91.2,ingresos
2021-08-01,-9.67,amazon
2023-03-09,-358.04,movimiento
2023-01-09,2.23,amazon
2021-07-06,-482.74,vivienda
2020-02-04,-10.91,comida_fuera
2024-01-19,-4.2,tecnologia
2023-08-25,-85.9,otros
2024-05-07,-58.1,comida
2021-02-14,-48.1,compras
2022-05-29,-3.0,amazon
2023-06-16,-0.91,salud
2023-02-11,-11.61,amazon
2019-11-23,-25.78,transporte
2021-05-28,-47.44,servicios
2022-09-17,3.44,compras
2024-04-06,-11.02,servicios
2023-07-30,-7.42,tecnologia
2024-08-02,-4.14,mascota
2020-08-11,424.16,ingresos
2023-01-19,-3.59,salud
2024-02-26,-6.39,tecnologia
2024-08-02,-6.88,comida
2022-02-26,112.11,ingresos
2020-08-19,-15.03,tecnologia
2019-06-16,2.79,compras
2024-04-10,-11.42,ocio
2024-04-22,-1.24,viajes
2022-12-03,6.01,transporte
2020-06-01,-51.27,amazon
2023-09-27,0.22,seguros
2024-04-27,-502.76,vivienda
2022-08-25,-1.49,otros
2022-02-22,-2.21,transporte
2024-06-04,-2.58,amazon
2022-11-02,0.36,amazon
2023-03-29,-14.26,otros
2024-05-23,-9.0,suscripcion
2023-01-10,-40.64,mascota
2020-07-01,-8.6,comida
2022-07-14,-769.23,prestamo
2024-05-10,-47.41,mascota
2023-11-13,-485.24,prestamo
2019-10-28,-5.88,compras
2022-02-23,-576.73,prestamo
2023-10-04,-6.19,comida
2022-11-03,-14.11,compras
2020-01-28,-261.82,movimiento
2020-09-13,-7.52,otros
2024-03-14,-4.74,transporte
2023-11-09,-74.58,impuestos
2023-01-12,724.92,ingresos
2024-04-23,-8.13,ocio
2023-04-25,-697.12,vivienda
